type;n;algo;threshold;time_ms
random;83800;hybrid;10;2
random;83900;hybrid;10;2
random;84000;hybrid;10;2
random;84100;hybrid;10;2
random;84200;hybrid;10;2
random;84300;hybrid;10;3
random;84400;hybrid;10;3
random;84500;hybrid;10;3
random;84600;hybrid;10;3
random;84700;hybrid;10;3
random;84800;hybrid;10;3
random;84900;hybrid;10;3
random;85000;hybrid;10;3
random;85100;hybrid;10;3
random;85200;hybrid;10;3
random;85300;hybrid;10;3
random;85400;hybrid;10;3
random;85500;hybrid;10;3
random;85600;hybrid;10;3
random;85700;hybrid;10;3
random;85800;hybrid;10;3
random;85900;hybrid;10;3
random;86000;hybrid;10;3
random;86100;hybrid;10;3
random;86200;hybrid;10;3
random;86300;hybrid;10;3
random;86400;hybrid;10;3
random;86500;hybrid;10;3
random;86600;hybrid;10;3
random;86700;hybrid;10;3
random;86800;hybrid;10;3
random;86900;hybrid;10;3
random;87000;hybrid;10;3
random;87100;hybrid;10;3
random;87200;hybrid;10;3
random;87300;hybrid;10;3
random;87400;hybrid;10;3
random;87500;hybrid;10;3
random;87600;hybrid;10;3
random;87700;hybrid;10;3
random;87800;hybrid;10;3
random;87900;hybrid;10;3
random;88000;hybrid;10;3
random;88100;hybrid;10;3
random;88200;hybrid;10;3
random;88300;hybrid;10;3
random;88400;hybrid;10;3
random;88500;hybrid;10;3
random;88600;hybrid;10;3
random;88700;hybrid;10;3
random;88800;hybrid;10;3
random;88900;hybrid;10;3
random;89000;hybrid;10;3
random;89100;hybrid;10;3
random;89200;hybrid;10;3
random;89300;hybrid;10;3
random;89400;hybrid;10;3
random;89500;hybrid;10;3
random;89600;hybrid;10;3
random;89700;hybrid;10;3
random;89800;hybrid;10;3
random;89900;hybrid;10;3
random;90000;hybrid;10;3
random;90100;hybrid;10;3
random;90200;hybrid;10;3
random;90300;hybrid;10;3
random;90400;hybrid;10;3
random;90500;hybrid;10;3
random;90600;hybrid;10;3
random;90700;hybrid;10;3
random;90800;hybrid;10;3
random;90900;hybrid;10;3
random;91000;hybrid;10;3
random;91100;hybrid;10;3
random;91200;hybrid;10;3
random;91300;hybrid;10;3
random;91400;hybrid;10;3
random;91500;hybrid;10;3
random;91600;hybrid;10;3
random;91700;hybrid;10;3
random;91800;hybrid;10;3
random;91900;hybrid;10;3
random;92000;hybrid;10;3
random;92100;hybrid;10;3
random;92200;hybrid;10;3
random;92300;hybrid;10;3
random;92400;hybrid;10;3
random;92500;hybrid;10;3
random;92600;hybrid;10;3
random;92700;hybrid;10;3
random;92800;hybrid;10;3
random;92900;hybrid;10;3
random;93000;hybrid;10;3
random;93100;hybrid;10;3
random;93200;hybrid;10;3
random;93300;hybrid;10;3
random;93400;hybrid;10;3
random;93500;hybrid;10;3
random;93600;hybrid;10;3
random;93700;hybrid;10;3
random;93800;hybrid;10;3
random;93900;hybrid;10;3
random;94000;hybrid;10;3
random;94100;hybrid;10;3
random;94200;hybrid;10;3
random;94300;hybrid;10;3
random;94400;hybrid;10;3
random;94500;hybrid;10;3
random;94600;hybrid;10;3
random;94700;hybrid;10;3
random;94800;hybrid;10;3
random;94900;hybrid;10;3
random;95000;hybrid;10;3
random;95100;hybrid;10;3
random;95200;hybrid;10;3
random;95300;hybrid;10;3
random;95400;hybrid;10;3
random;95500;hybrid;10;3
random;95600;hybrid;10;3
random;95700;hybrid;10;3
random;95800;hybrid;10;3
random;95900;hybrid;10;3
random;96000;hybrid;10;3
random;96100;hybrid;10;3
random;96200;hybrid;10;3
random;96300;hybrid;10;3
random;96400;hybrid;10;3
random;96500;hybrid;10;3
random;96600;hybrid;10;3
random;96700;hybrid;10;3
random;96800;hybrid;10;3
random;96900;hybrid;10;3
random;97000;hybrid;10;3
random;97100;hybrid;10;3
random;97200;hybrid;10;3
random;97300;hybrid;10;3
random;97400;hybrid;10;3
random;97500;hybrid;10;3
random;97600;hybrid;10;3
random;97700;hybrid;10;3
random;97800;hybrid;10;3
random;97900;hybrid;10;3
random;98000;hybrid;10;3
random;98100;hybrid;10;3
random;98200;hybrid;10;3
random;98300;hybrid;10;3
random;98400;hybrid;10;3
random;98500;hybrid;10;3
random;98600;hybrid;10;3
random;98700;hybrid;10;3
random;98800;hybrid;10;3
random;98900;hybrid;10;3
random;99000;hybrid;10;3
random;99100;hybrid;10;3
random;99200;hybrid;10;3
random;99300;hybrid;10;3
random;99400;hybrid;10;3
random;99500;hybrid;10;3
random;99600;hybrid;10;3
random;99700;hybrid;10;3
random;99800;hybrid;10;3
random;99900;hybrid;10;3
random;100000;hybrid;10;3
random;500;hybrid;20;0
random;600;hybrid;20;0
random;700;hybrid;20;0
random;800;hybrid;20;0
random;900;hybrid;20;0
random;1000;hybrid;20;0
random;1100;hybrid;20;0
random;1200;hybrid;20;0
random;1300;hybrid;20;0
random;1400;hybrid;20;0
random;1500;hybrid;20;0
random;1600;hybrid;20;0
random;1700;hybrid;20;0
random;1800;hybrid;20;0
random;1900;hybrid;20;0
random;2000;hybrid;20;0
random;2100;hybrid;20;0
random;2200;hybrid;20;0
random;2300;hybrid;20;0
random;2400;hybrid;20;0
random;2500;hybrid;20;0
random;2600;hybrid;20;0
random;2700;hybrid;20;0
random;2800;hybrid;20;0
random;2900;hybrid;20;0
random;3000;hybrid;20;0
random;3100;hybrid;20;0
random;3200;hybrid;20;0
random;3300;hybrid;20;0
random;3400;hybrid;20;0
random;3500;hybrid;20;0
random;3600;hybrid;20;0
random;3700;hybrid;20;0
random;3800;hybrid;20;0
random;3900;hybrid;20;0
random;4000;hybrid;20;0
random;4100;hybrid;20;0
random;4200;hybrid;20;0
random;4300;hybrid;20;0
random;4400;hybrid;20;0
random;4500;hybrid;20;0
random;4600;hybrid;20;0
random;4700;hybrid;20;0
random;4800;hybrid;20;0
random;4900;hybrid;20;0
random;5000;hybrid;20;0
random;5100;hybrid;20;0
random;5200;hybrid;20;0
random;5300;hybrid;20;0
random;5400;hybrid;20;0
random;5500;hybrid;20;0
random;5600;hybrid;20;0
random;5700;hybrid;20;0
random;5800;hybrid;20;0
random;5900;hybrid;20;0
random;6000;hybrid;20;0
random;6100;hybrid;20;0
random;6200;hybrid;20;0
random;6300;hybrid;20;0
random;6400;hybrid;20;0
random;6500;hybrid;20;0
random;6600;hybrid;20;0
random;6700;hybrid;20;0
random;6800;hybrid;20;0
random;6900;hybrid;20;0
random;7000;hybrid;20;0
random;7100;hybrid;20;0
random;7200;hybrid;20;0
random;7300;hybrid;20;0
random;7400;hybrid;20;0
random;7500;hybrid;20;0
random;7600;hybrid;20;0
random;7700;hybrid;20;0
random;7800;hybrid;20;0
random;7900;hybrid;20;0
random;8000;hybrid;20;0
random;8100;hybrid;20;0
random;8200;hybrid;20;0
random;8300;hybrid;20;0
random;8400;hybrid;20;0
random;8500;hybrid;20;0
random;8600;hybrid;20;0
random;8700;hybrid;20;0
random;8800;hybrid;20;0
random;8900;hybrid;20;0
random;9000;hybrid;20;0
random;9100;hybrid;20;0
random;9200;hybrid;20;0
random;9300;hybrid;20;0
random;9400;hybrid;20;0
random;9500;hybrid;20;0
random;9600;hybrid;20;0
random;9700;hybrid;20;0
random;9800;hybrid;20;0
random;9900;hybrid;20;0
random;10000;hybrid;20;0
random;10100;hybrid;20;0
random;10200;hybrid;20;0
random;10300;hybrid;20;0
random;10400;hybrid;20;0
random;10500;hybrid;20;0
random;10600;hybrid;20;0
random;10700;hybrid;20;0
random;10800;hybrid;20;0
random;10900;hybrid;20;0
random;11000;hybrid;20;0
random;11100;hybrid;20;0
random;11200;hybrid;20;0
random;11300;hybrid;20;0
random;11400;hybrid;20;0
random;11500;hybrid;20;0
random;11600;hybrid;20;0
random;11700;hybrid;20;0
random;11800;hybrid;20;0
random;11900;hybrid;20;0
random;12000;hybrid;20;0
random;12100;hybrid;20;0
random;12200;hybrid;20;0
random;12300;hybrid;20;0
random;12400;hybrid;20;0
random;12500;hybrid;20;0
random;12600;hybrid;20;0
random;12700;hybrid;20;0
random;12800;hybrid;20;0
random;12900;hybrid;20;0
random;13000;hybrid;20;0
random;13100;hybrid;20;0
random;13200;hybrid;20;0
random;13300;hybrid;20;0
random;13400;hybrid;20;0
random;13500;hybrid;20;0
random;13600;hybrid;20;0
random;13700;hybrid;20;0
random;13800;hybrid;20;0
random;13900;hybrid;20;0
random;14000;hybrid;20;0
random;14100;hybrid;20;0
random;14200;hybrid;20;0
random;14300;hybrid;20;0
random;14400;hybrid;20;0
random;14500;hybrid;20;0
random;14600;hybrid;20;0
random;14700;hybrid;20;0
random;14800;hybrid;20;0
random;14900;hybrid;20;0
random;15000;hybrid;20;0
random;15100;hybrid;20;0
random;15200;hybrid;20;0
random;15300;hybrid;20;0
random;15400;hybrid;20;0
random;15500;hybrid;20;0
random;15600;hybrid;20;0
random;15700;hybrid;20;0
random;15800;hybrid;20;0
random;15900;hybrid;20;0
random;16000;hybrid;20;0
random;16100;hybrid;20;0
random;16200;hybrid;20;0
random;16300;hybrid;20;0
random;16400;hybrid;20;0
random;16500;hybrid;20;0
random;16600;hybrid;20;0
random;16700;hybrid;20;0
random;16800;hybrid;20;0
random;16900;hybrid;20;0
random;17000;hybrid;20;0
random;17100;hybrid;20;0
random;17200;hybrid;20;0
random;17300;hybrid;20;0
random;17400;hybrid;20;0
random;17500;hybrid;20;0
random;17600;hybrid;20;0
random;17700;hybrid;20;0
random;17800;hybrid;20;0
random;17900;hybrid;20;0
random;18000;hybrid;20;0
random;18100;hybrid;20;0
random;18200;hybrid;20;0
random;18300;hybrid;20;0
random;18400;hybrid;20;0
random;18500;hybrid;20;0
random;18600;hybrid;20;0
random;18700;hybrid;20;0
random;18800;hybrid;20;0
random;18900;hybrid;20;0
random;19000;hybrid;20;0
random;19100;hybrid;20;0
random;19200;hybrid;20;0
random;19300;hybrid;20;0
random;19400;hybrid;20;0
random;19500;hybrid;20;0
random;19600;hybrid;20;0
random;19700;hybrid;20;0
random;19800;hybrid;20;0
random;19900;hybrid;20;0
random;20000;hybrid;20;0
random;20100;hybrid;20;0
random;20200;hybrid;20;0
random;20300;hybrid;20;0
random;20400;hybrid;20;0
random;20500;hybrid;20;0
random;20600;hybrid;20;0
random;20700;hybrid;20;0
random;20800;hybrid;20;0
random;20900;hybrid;20;0
random;21000;hybrid;20;0
random;21100;hybrid;20;0
random;21200;hybrid;20;0
random;21300;hybrid;20;0
random;21400;hybrid;20;0
random;21500;hybrid;20;0
random;21600;hybrid;20;0
random;21700;hybrid;20;0
random;21800;hybrid;20;0
random;21900;hybrid;20;0
random;22000;hybrid;20;0
random;22100;hybrid;20;0
random;22200;hybrid;20;0
random;22300;hybrid;20;0
random;22400;hybrid;20;0
random;22500;hybrid;20;0
random;22600;hybrid;20;0
random;22700;hybrid;20;0
random;22800;hybrid;20;0
random;22900;hybrid;20;0
random;23000;hybrid;20;0
random;23100;hybrid;20;0
random;23200;hybrid;20;0
random;23300;hybrid;20;0
random;23400;hybrid;20;0
random;23500;hybrid;20;0
random;23600;hybrid;20;0
random;23700;hybrid;20;0
random;23800;hybrid;20;0
random;23900;hybrid;20;0
random;24000;hybrid;20;0
random;24100;hybrid;20;0
random;24200;hybrid;20;0
random;24300;hybrid;20;0
random;24400;hybrid;20;0
random;24500;hybrid;20;0
random;24600;hybrid;20;0
random;24700;hybrid;20;0
random;24800;hybrid;20;0
random;24900;hybrid;20;0
random;25000;hybrid;20;0
random;25100;hybrid;20;0
random;25200;hybrid;20;0
random;25300;hybrid;20;0
random;25400;hybrid;20;0
random;25500;hybrid;20;0
random;25600;hybrid;20;0
random;25700;hybrid;20;0
random;25800;hybrid;20;0
random;25900;hybrid;20;0
random;26000;hybrid;20;0
random;26100;hybrid;20;0
random;26200;hybrid;20;0
random;26300;hybrid;20;0
random;26400;hybrid;20;0
random;26500;hybrid;20;0
random;26600;hybrid;20;0
random;26700;hybrid;20;0
random;26800;hybrid;20;0
random;26900;hybrid;20;0
random;27000;hybrid;20;0
random;27100;hybrid;20;0
random;27200;hybrid;20;0
random;27300;hybrid;20;0
random;27400;hybrid;20;0
random;27500;hybrid;20;0
random;27600;hybrid;20;0
random;27700;hybrid;20;0
random;27800;hybrid;20;0
random;27900;hybrid;20;0
random;28000;hybrid;20;0
random;28100;hybrid;20;0
random;28200;hybrid;20;0
random;28300;hybrid;20;0
random;28400;hybrid;20;0
random;28500;hybrid;20;0
random;28600;hybrid;20;0
random;28700;hybrid;20;0
random;28800;hybrid;20;0
random;28900;hybrid;20;0
random;29000;hybrid;20;0
random;29100;hybrid;20;0
random;29200;hybrid;20;0
random;29300;hybrid;20;0
random;29400;hybrid;20;0
random;29500;hybrid;20;0
random;29600;hybrid;20;0
random;29700;hybrid;20;0
random;29800;hybrid;20;0
random;29900;hybrid;20;0
random;30000;hybrid;20;0
random;30100;hybrid;20;0
random;30200;hybrid;20;0
random;30300;hybrid;20;0
random;30400;hybrid;20;0
random;30500;hybrid;20;0
random;30600;hybrid;20;0
random;30700;hybrid;20;0
random;30800;hybrid;20;0
random;30900;hybrid;20;0
random;31000;hybrid;20;0
random;31100;hybrid;20;0
random;31200;hybrid;20;0
random;31300;hybrid;20;0
random;31400;hybrid;20;0
random;31500;hybrid;20;0
random;31600;hybrid;20;0
random;31700;hybrid;20;0
random;31800;hybrid;20;0
random;31900;hybrid;20;1
random;32000;hybrid;20;1
random;32100;hybrid;20;1
random;32200;hybrid;20;1
random;32300;hybrid;20;1
random;32400;hybrid;20;1
random;32500;hybrid;20;1
random;32600;hybrid;20;1
random;32700;hybrid;20;1
random;32800;hybrid;20;1
random;32900;hybrid;20;1
random;33000;hybrid;20;1
random;33100;hybrid;20;1
random;33200;hybrid;20;1
random;33300;hybrid;20;1
random;33400;hybrid;20;1
random;33500;hybrid;20;1
random;33600;hybrid;20;1
random;33700;hybrid;20;1
random;33800;hybrid;20;1
random;33900;hybrid;20;1
random;34000;hybrid;20;1
random;34100;hybrid;20;1
random;34200;hybrid;20;1
random;34300;hybrid;20;1
random;34400;hybrid;20;1
random;34500;hybrid;20;1
random;34600;hybrid;20;1
random;34700;hybrid;20;1
random;34800;hybrid;20;1
random;34900;hybrid;20;1
random;35000;hybrid;20;1
random;35100;hybrid;20;1
random;35200;hybrid;20;1
random;35300;hybrid;20;1
random;35400;hybrid;20;1
random;35500;hybrid;20;1
random;35600;hybrid;20;1
random;35700;hybrid;20;1
random;35800;hybrid;20;1
random;35900;hybrid;20;1
random;36000;hybrid;20;1
random;36100;hybrid;20;1
random;36200;hybrid;20;1
random;36300;hybrid;20;1
random;36400;hybrid;20;1
random;36500;hybrid;20;1
random;36600;hybrid;20;1
random;36700;hybrid;20;1
random;36800;hybrid;20;1
random;36900;hybrid;20;1
random;37000;hybrid;20;1
random;37100;hybrid;20;1
random;37200;hybrid;20;1
random;37300;hybrid;20;1
random;37400;hybrid;20;1
random;37500;hybrid;20;1
random;37600;hybrid;20;1
random;37700;hybrid;20;1
random;37800;hybrid;20;1
random;37900;hybrid;20;1
random;38000;hybrid;20;1
random;38100;hybrid;20;1
random;38200;hybrid;20;1
random;38300;hybrid;20;1
random;38400;hybrid;20;1
random;38500;hybrid;20;1
random;38600;hybrid;20;1
random;38700;hybrid;20;1
random;38800;hybrid;20;1
random;38900;hybrid;20;1
random;39000;hybrid;20;1
random;39100;hybrid;20;1
random;39200;hybrid;20;1
random;39300;hybrid;20;1
random;39400;hybrid;20;1
random;39500;hybrid;20;1
random;39600;hybrid;20;1
random;39700;hybrid;20;1
random;39800;hybrid;20;1
random;39900;hybrid;20;1
random;40000;hybrid;20;1
random;40100;hybrid;20;1
random;40200;hybrid;20;1
random;40300;hybrid;20;1
random;40400;hybrid;20;1
random;40500;hybrid;20;1
random;40600;hybrid;20;1
random;40700;hybrid;20;1
random;40800;hybrid;20;1
random;40900;hybrid;20;1
random;41000;hybrid;20;1
random;41100;hybrid;20;1
random;41200;hybrid;20;1
random;41300;hybrid;20;1
random;41400;hybrid;20;1
random;41500;hybrid;20;1
random;41600;hybrid;20;1
random;41700;hybrid;20;1
random;41800;hybrid;20;1
random;41900;hybrid;20;1
random;42000;hybrid;20;1
random;42100;hybrid;20;1
random;42200;hybrid;20;1
random;42300;hybrid;20;1
random;42400;hybrid;20;1
random;42500;hybrid;20;1
random;42600;hybrid;20;1
random;42700;hybrid;20;1
random;42800;hybrid;20;1
random;42900;hybrid;20;1
random;43000;hybrid;20;1
random;43100;hybrid;20;1
random;43200;hybrid;20;1
random;43300;hybrid;20;1
random;43400;hybrid;20;1
random;43500;hybrid;20;1
random;43600;hybrid;20;1
random;43700;hybrid;20;1
random;43800;hybrid;20;1
random;43900;hybrid;20;1
random;44000;hybrid;20;1
random;44100;hybrid;20;1
random;44200;hybrid;20;1
random;44300;hybrid;20;1
random;44400;hybrid;20;1
random;44500;hybrid;20;1
random;44600;hybrid;20;1
random;44700;hybrid;20;1
random;44800;hybrid;20;1
random;44900;hybrid;20;1
random;45000;hybrid;20;1
random;45100;hybrid;20;1
random;45200;hybrid;20;1
random;45300;hybrid;20;1
random;45400;hybrid;20;1
random;45500;hybrid;20;1
random;45600;hybrid;20;1
random;45700;hybrid;20;1
random;45800;hybrid;20;1
random;45900;hybrid;20;1
random;46000;hybrid;20;1
random;46100;hybrid;20;1
random;46200;hybrid;20;1
random;46300;hybrid;20;1
random;46400;hybrid;20;1
random;46500;hybrid;20;1
random;46600;hybrid;20;1
random;46700;hybrid;20;1
random;46800;hybrid;20;1
random;46900;hybrid;20;1
random;47000;hybrid;20;1
random;47100;hybrid;20;1
random;47200;hybrid;20;1
random;47300;hybrid;20;1
random;47400;hybrid;20;1
random;47500;hybrid;20;1
random;47600;hybrid;20;1
random;47700;hybrid;20;1
random;47800;hybrid;20;1
random;47900;hybrid;20;1
random;48000;hybrid;20;1
random;48100;hybrid;20;1
random;48200;hybrid;20;1
random;48300;hybrid;20;1
random;48400;hybrid;20;1
random;48500;hybrid;20;1
random;48600;hybrid;20;1
random;48700;hybrid;20;1
random;48800;hybrid;20;1
random;48900;hybrid;20;1
random;49000;hybrid;20;1
random;49100;hybrid;20;1
random;49200;hybrid;20;1
random;49300;hybrid;20;1
random;49400;hybrid;20;1
random;49500;hybrid;20;1
random;49600;hybrid;20;1
random;49700;hybrid;20;1
random;49800;hybrid;20;1
random;49900;hybrid;20;1
random;50000;hybrid;20;1
random;50100;hybrid;20;1
random;50200;hybrid;20;1
random;50300;hybrid;20;1
random;50400;hybrid;20;1
random;50500;hybrid;20;1
random;50600;hybrid;20;1
random;50700;hybrid;20;1
random;50800;hybrid;20;1
random;50900;hybrid;20;1
random;51000;hybrid;20;1
random;51100;hybrid;20;1
random;51200;hybrid;20;1
random;51300;hybrid;20;1
random;51400;hybrid;20;1
random;51500;hybrid;20;1
random;51600;hybrid;20;1
random;51700;hybrid;20;1
random;51800;hybrid;20;1
random;51900;hybrid;20;1
random;52000;hybrid;20;1
random;52100;hybrid;20;1
random;52200;hybrid;20;1
random;52300;hybrid;20;1
random;52400;hybrid;20;1
random;52500;hybrid;20;1
random;52600;hybrid;20;1
random;52700;hybrid;20;1
random;52800;hybrid;20;1
random;52900;hybrid;20;1
random;53000;hybrid;20;1
random;53100;hybrid;20;1
random;53200;hybrid;20;1
random;53300;hybrid;20;1
random;53400;hybrid;20;1
random;53500;hybrid;20;1
random;53600;hybrid;20;1
random;53700;hybrid;20;1
random;53800;hybrid;20;1
random;53900;hybrid;20;1
random;54000;hybrid;20;1
random;54100;hybrid;20;1
random;54200;hybrid;20;1
random;54300;hybrid;20;1
random;54400;hybrid;20;1
random;54500;hybrid;20;1
random;54600;hybrid;20;1
random;54700;hybrid;20;1
random;54800;hybrid;20;1
random;54900;hybrid;20;1
random;55000;hybrid;20;1
random;55100;hybrid;20;1
random;55200;hybrid;20;1
random;55300;hybrid;20;1
random;55400;hybrid;20;1
random;55500;hybrid;20;1
random;55600;hybrid;20;1
random;55700;hybrid;20;1
random;55800;hybrid;20;1
random;55900;hybrid;20;1
random;56000;hybrid;20;1
random;56100;hybrid;20;1
random;56200;hybrid;20;1
random;56300;hybrid;20;1
random;56400;hybrid;20;1
random;56500;hybrid;20;1
random;56600;hybrid;20;1
random;56700;hybrid;20;1
random;56800;hybrid;20;1
random;56900;hybrid;20;1
random;57000;hybrid;20;1
random;57100;hybrid;20;1
random;57200;hybrid;20;1
random;57300;hybrid;20;1
random;57400;hybrid;20;1
random;57500;hybrid;20;1
random;57600;hybrid;20;1
random;57700;hybrid;20;1
random;57800;hybrid;20;1
random;57900;hybrid;20;1
random;58000;hybrid;20;1
random;58100;hybrid;20;1
random;58200;hybrid;20;1
random;58300;hybrid;20;1
random;58400;hybrid;20;1
random;58500;hybrid;20;1
random;58600;hybrid;20;1
random;58700;hybrid;20;1
random;58800;hybrid;20;1
random;58900;hybrid;20;1
random;59000;hybrid;20;1
random;59100;hybrid;20;1
random;59200;hybrid;20;1
random;59300;hybrid;20;1
random;59400;hybrid;20;1
random;59500;hybrid;20;1
random;59600;hybrid;20;1
random;59700;hybrid;20;2
random;59800;hybrid;20;2
random;59900;hybrid;20;2
random;60000;hybrid;20;2
random;60100;hybrid;20;2
random;60200;hybrid;20;2
random;60300;hybrid;20;2
random;60400;hybrid;20;2
random;60500;hybrid;20;2
random;60600;hybrid;20;2
random;60700;hybrid;20;2
random;60800;hybrid;20;2
random;60900;hybrid;20;2
random;61000;hybrid;20;2
random;61100;hybrid;20;2
random;61200;hybrid;20;2
random;61300;hybrid;20;2
random;61400;hybrid;20;2
random;61500;hybrid;20;2
random;61600;hybrid;20;2
random;61700;hybrid;20;2
random;61800;hybrid;20;2
random;61900;hybrid;20;2
random;62000;hybrid;20;2
random;62100;hybrid;20;2
random;62200;hybrid;20;2
random;62300;hybrid;20;2
random;62400;hybrid;20;2
random;62500;hybrid;20;2
random;62600;hybrid;20;2
random;62700;hybrid;20;2
random;62800;hybrid;20;2
random;62900;hybrid;20;2
random;63000;hybrid;20;2
random;63100;hybrid;20;2
random;63200;hybrid;20;2
random;63300;hybrid;20;2
random;63400;hybrid;20;2
random;63500;hybrid;20;2
random;63600;hybrid;20;2
random;63700;hybrid;20;2
random;63800;hybrid;20;2
random;63900;hybrid;20;2
random;64000;hybrid;20;2
random;64100;hybrid;20;2
random;64200;hybrid;20;2
random;64300;hybrid;20;2
random;64400;hybrid;20;2
random;64500;hybrid;20;2
random;64600;hybrid;20;2
random;64700;hybrid;20;2
random;64800;hybrid;20;2
random;64900;hybrid;20;2
random;65000;hybrid;20;2
random;65100;hybrid;20;2
random;65200;hybrid;20;2
random;65300;hybrid;20;2
random;65400;hybrid;20;2
random;65500;hybrid;20;2
random;65600;hybrid;20;2
random;65700;hybrid;20;2
random;65800;hybrid;20;2
random;65900;hybrid;20;2
random;66000;hybrid;20;2
random;66100;hybrid;20;2
random;66200;hybrid;20;2
random;66300;hybrid;20;2
random;66400;hybrid;20;2
random;66500;hybrid;20;2
random;66600;hybrid;20;2
random;66700;hybrid;20;2
random;66800;hybrid;20;2
random;66900;hybrid;20;2
random;67000;hybrid;20;2
random;67100;hybrid;20;2
random;67200;hybrid;20;2
random;67300;hybrid;20;2
random;67400;hybrid;20;2
random;67500;hybrid;20;2
random;67600;hybrid;20;2
random;67700;hybrid;20;2
random;67800;hybrid;20;2
random;67900;hybrid;20;2
random;68000;hybrid;20;2
random;68100;hybrid;20;2
random;68200;hybrid;20;2
random;68300;hybrid;20;2
random;68400;hybrid;20;2
random;68500;hybrid;20;2
random;68600;hybrid;20;2
random;68700;hybrid;20;2
random;68800;hybrid;20;2
random;68900;hybrid;20;2
random;69000;hybrid;20;2
random;69100;hybrid;20;2
random;69200;hybrid;20;2
random;69300;hybrid;20;2
random;69400;hybrid;20;2
random;69500;hybrid;20;2
random;69600;hybrid;20;2
random;69700;hybrid;20;2
random;69800;hybrid;20;2
random;69900;hybrid;20;2
random;70000;hybrid;20;2
random;70100;hybrid;20;2
random;70200;hybrid;20;2
random;70300;hybrid;20;2
random;70400;hybrid;20;2
random;70500;hybrid;20;2
random;70600;hybrid;20;2
random;70700;hybrid;20;2
random;70800;hybrid;20;2
random;70900;hybrid;20;2
random;71000;hybrid;20;2
random;71100;hybrid;20;2
random;71200;hybrid;20;2
random;71300;hybrid;20;2
random;71400;hybrid;20;2
random;71500;hybrid;20;2
random;71600;hybrid;20;2
random;71700;hybrid;20;2
random;71800;hybrid;20;2
random;71900;hybrid;20;2
random;72000;hybrid;20;2
random;72100;hybrid;20;2
random;72200;hybrid;20;2
random;72300;hybrid;20;2
random;72400;hybrid;20;2
random;72500;hybrid;20;2
random;72600;hybrid;20;2
random;72700;hybrid;20;2
random;72800;hybrid;20;2
random;72900;hybrid;20;2
random;73000;hybrid;20;2
random;73100;hybrid;20;2
random;73200;hybrid;20;2
random;73300;hybrid;20;2
random;73400;hybrid;20;2
random;73500;hybrid;20;2
random;73600;hybrid;20;2
random;73700;hybrid;20;2
random;73800;hybrid;20;2
random;73900;hybrid;20;2
random;74000;hybrid;20;2
random;74100;hybrid;20;2
random;74200;hybrid;20;2
random;74300;hybrid;20;2
random;74400;hybrid;20;2
random;74500;hybrid;20;2
random;74600;hybrid;20;2
random;74700;hybrid;20;2
random;74800;hybrid;20;2
random;74900;hybrid;20;2
random;75000;hybrid;20;2
random;75100;hybrid;20;2
random;75200;hybrid;20;2
random;75300;hybrid;20;2
random;75400;hybrid;20;2
random;75500;hybrid;20;2
random;75600;hybrid;20;2
random;75700;hybrid;20;2
random;75800;hybrid;20;2
random;75900;hybrid;20;2
random;76000;hybrid;20;2
random;76100;hybrid;20;2
random;76200;hybrid;20;2
random;76300;hybrid;20;2
random;76400;hybrid;20;2
random;76500;hybrid;20;2
random;76600;hybrid;20;2
random;76700;hybrid;20;2
random;76800;hybrid;20;2
random;76900;hybrid;20;2
random;77000;hybrid;20;2
random;77100;hybrid;20;2
random;77200;hybrid;20;2
random;77300;hybrid;20;2
random;77400;hybrid;20;2
random;77500;hybrid;20;2
random;77600;hybrid;20;2
random;77700;hybrid;20;2
random;77800;hybrid;20;2
random;77900;hybrid;20;2
random;78000;hybrid;20;2
random;78100;hybrid;20;2
random;78200;hybrid;20;2
random;78300;hybrid;20;2
random;78400;hybrid;20;2
random;78500;hybrid;20;2
random;78600;hybrid;20;2
random;78700;hybrid;20;2
random;78800;hybrid;20;2
random;78900;hybrid;20;2
random;79000;hybrid;20;2
random;79100;hybrid;20;2
random;79200;hybrid;20;2
random;79300;hybrid;20;2
random;79400;hybrid;20;2
random;79500;hybrid;20;2
random;79600;hybrid;20;2
random;79700;hybrid;20;2
random;79800;hybrid;20;2
random;79900;hybrid;20;2
random;80000;hybrid;20;2
random;80100;hybrid;20;2
random;80200;hybrid;20;2
random;80300;hybrid;20;2
random;80400;hybrid;20;2
random;80500;hybrid;20;2
random;80600;hybrid;20;2
random;80700;hybrid;20;2
random;80800;hybrid;20;2
random;80900;hybrid;20;2
random;81000;hybrid;20;2
random;81100;hybrid;20;2
random;81200;hybrid;20;2
random;81300;hybrid;20;2
random;81400;hybrid;20;2
random;81500;hybrid;20;2
random;81600;hybrid;20;2
random;81700;hybrid;20;2
random;81800;hybrid;20;2
random;81900;hybrid;20;2
random;82000;hybrid;20;2
random;82100;hybrid;20;2
random;82200;hybrid;20;2
random;82300;hybrid;20;2
random;82400;hybrid;20;2
random;82500;hybrid;20;2
random;82600;hybrid;20;2
random;82700;hybrid;20;2
random;82800;hybrid;20;2
random;82900;hybrid;20;2
random;83000;hybrid;20;2
random;83100;hybrid;20;2
random;83200;hybrid;20;2
random;83300;hybrid;20;2
random;83400;hybrid;20;2
random;83500;hybrid;20;2
random;83600;hybrid;20;2
random;83700;hybrid;20;2
random;83800;hybrid;20;2
random;83900;hybrid;20;2
random;84000;hybrid;20;2
